UserId,Products
21726,"[11335966,11145624,11147252,11145664]"
2175,"[11407138,11460854,11659072,11237172]"
21751,"[11461020,11141330,12371306,11148888]"
2177,"[12657618,12407042,11659646,11659292]"
21786,"[11335962,11360764,11659020,11148888]"
21790,"[11481094,11141306,11481094,11148922]"
21793,"[11660124,11659030,11237196,11407436]"
21824,"[11148440,11139192,11145664,11335966]"
21831,"[11659332,11659538,11460738,12371296]"
21832,"[11460766,11659236,11659608,11407150]"
21833,"[11407224,11360848,11407194,11659764]"
21857,"[11407382,11460972,11141324,11360998]"
21872,"[11360966,11460738,12371244,11481000]"
21880,"[11360870,11407172,11360912,11360912]"
21886,"[12371298,11141330,11659566,12407016]"
21888,"[11659534,11407102,11237174,11237172]"
21891,"[11360912,11141324,11141346,11460968]"
21896,"[11141320,11335962,11460990,11659682]"
2190,"[11139192,11659046,11148888,11659686]"
21905,"[13038848,11659538,11659336,11520046]"
21920,"[11360994,11360738,12407116,11460972]"
21931,"[11603772,11145600,11659046,11145740]"
21934,"[11407102,11659236,11407102,11460738]"
21940,"[11139192,11360912,11659236,11237172]"
21953,"[11139192,11659878,11148982,11659732]"
2196,"[11139192,11335964,11335962,11360828]"
21981,"[11237174,11659538,11237174,13038816]"
21985,"[11139192,11407172,12406938,11360738]"
22018,"[11659538,11245914,11659554,11148888]"
22025,"[11659534,11141346,11361054,11360872]"
22028,"[11139192,11237196,12360424,11360642]"
22029,"[11139192,11407436,11237072,11480992]"
22037,"[11139192,11460806,11659824,11659066]"
22041,"[11659686,11148888,11245914,11659734]"
22046,"[11139192,11237194,11360968,11360738]"
2206,"[11659628,11407170,11245914,11659538]"
2207,"[11139192,11245914,12407832,12407804]"
22073,"[11139192,11360728,11714428,11407158]"
22080,"[11139192,11148888,11360956,12407178]"
2209,"[11139192,11148888,11460968,13202644]"
22091,"[11139192,11245914,12407678,11360680]"
22095,"[11360860,11360860,11145666,11603772]"
22108,"[11141324,11360728,11460806,11139194]"
22120,"[12657724,12371306,11139560,12406976]"
22127,"[11139192,11358628,11360778,12407864]"
22128,"[12407308,11659336,11360828,12407308]"
22137,"[11407102,11659236,11407102,11147252]"
22174,"[12657534,12407450,12407380,11407264]"
22188,"[11480978,11407272,11141346,11360716]"
22190,"[11360680,11460738,11360680,12360424]"
22200,"[12371298,11659204,11148888,11659532]"
22214,"[11659608,11407262,11659092,11659536]"
2224,"[11659532,11360882,11407272,11659646]"
22257,"[11360912,11659298,12406976,12407742]"
22261,"[12396550,11659686,11659306,12657500]"
22263,"[11139192,11659412,11360680,11659934]"
22267,"[11659048,11360654,11460676,11360968]"
22277,"[11139192,11407272,11237192,11658992]"
22282,"[11139192,11147290,12406976,12407042]"
2231,"[11139192,11141306,11360674,11148888]"
22310,"[12406874,12360436,11659236,11659148]"
22313,"[11714588,11659958,11407226,11148888]"
22347,"[12360388,11335962,11659000,11460914]"
22349,"[12407036,11360738,11360878,11480992]"
22355,"[12360454,11141346,11659646,11461012]"
22372,"[11659216,11245914,11360738,11460738]"
22374,"[12360418,11148888,11714428,11659566]"
22375,"[11407382,11360854,11139192,11141538]"
2238,"[11658946,11145624,11148902,11360872]"
22382,"[11139192,11460854,11144260,12371326]"
22390,"[11139192,11148888,11245914,11141346]"
22464,"[11139192,11237172,11659550,11460968]"
22469,"[11139192,11245914,11148888,11460738]"
22470,"[11460802,11659650,11145600,11245914]"
22473,"[11407158,11237172,11245914,11460676]"
22481,"[11659026,11460968,11659526,12657768]"
22493,"[12657642,11237172,11659208,11245914]"
22511,"[12360376,12407042,11245914,11360760]"
22521,"[11460914,11141324,11147512,11360912]"
2254,"[11659798,11141346,11460738,11659554]"
22557,"[12407148,11141324,12407436,11460806]"
22581,"[11659222,11407198,11461012,11139524]"
22588,"[12371388,11360738,11245914,11237172]"
2259,"[11659688,11481092,11360912,11141324]"
22595,"[11139192,11145624,11659224,11145702]"
22596,"[11139192,11460738,11141346,11360780]"
22597,"[11139192,11460968,11460978,11659582]"
22599,"[11139192,11148888,11460972,11141346]"
22638,"[11139192,11141330,11360738,11460742]"
22643,"[11139192,12407450,12407380,11149026]"
22658,"[11139192,11460972,11460968,11141324]"
22662,"[11139192,11460972,11407224,11407134]"
22673,"[11139192,11659066,12360376,12360438]"
22675,"[11139192,11361054,11145600,11407272]"
22679,"[11139192,11145664,11335962,11145664]"
22690,"[11139192,11659292,11460806,12407042]"
22693,"[11139192,11147512,11659698,11245914]"
22716,"[13202642,11141324,12407380,11360870]"
22729,"[11237196,11237196,11591770,11407262]"
22732,"[11659946,11660080,11141330,11141306]"
22752,"[11481078,11659860,11659852,11360758]"
22760,"[12371378,11460972,11659646,11460978]"
22761,"[11237072,11148888,11245914,11360728]"
22781,"[11460902,11139524,11407262,11659860]"
22805,"[12658252,12406976,11141346,11141324]"
22814,"[11660080,11660122,11360680,11659448]"
22837,"[11360722,11360916,11659002,11658992]"
22850,"[11461036,11335962,11659456,11148888]"
22858,"[11603798,11141346,11237192,11360878]"
22876,"[12407878,12406976,12407132,11407262]"
22882,"[11659064,11148888,11360880,11659088]"
22888,"[11659450,11141330,11460972,11360728]"
2289,"[11139192,11148888,11237172,11460902]"
22891,"[11360894,11139192,11659046,11360894]"
22894,"[11407436,11407382,11139524,11659004]"
22895,"[11659618,11139650,11659538,11360728]"
22909,"[11659632,11481092,11659812,12360400]"
22919,"[11659764,11659552,11148888,11659156]"
22926,"[11659540,11148888,11245914,11481024]"
22929,"[11660000,11659432,11141346,11659432]"
22947,"[11360764,11360760,11237172,11659068]"
22961,"[11659616,11659646,11245914,12407726]"
22962,"[12658248,11148888,11360760,11460968]"
22984,"[11461042,11659006,11360640,11335962]"
2299,"[11360874,11460968,11481078,11360998]"
2300,"[11407280,11148888,11659044,11407280]"
23006,"[11659452,11148888,11461012,11335962]"
23016,"[11139192,11351668,11461008,11360738]"
2302,"[11139192,11659238,11360912,11481078]"
23020,"[11139192,11237172,11245914,11141346]"
23024,"[11714576,11141306,11460972,12657878]"
23025,"[11460910,11360966,11460990,11659716]"
23038,"[11360642,11245914,12658252,11460972]"
23051,"[11659120,11460738,11660122,11360882]"
23062,"[11360882,11335962,11460738,11245914]"
23064,"[11659534,11659646,11141346,11147290]"
23068,"[11659520,11237172,11245914,11141324]"
23076,"[12406932,11659566,12657618,11659000]"
23092,"[11660198,11659698,11141306,11460676]"
23106,"[11407226,11659146,11360878,11145744]"
23123,"[11659334,12371326,11360934,11659332]"
23135,"[11660054,11659216,11147268,11660080]"
2317,"[11603798,12407042,11141346,11360884]"
23181,"[11659554,11245914,11460972,11659552]"
23185,"[11407246,11245914,11148888,11237172]"
23214,"[11659696,11148888,11141324,11659950]"
23221,"[11139192,11245914,11460972,11148888]"
23229,"[11139192,11659734,11148888,11659886]"
23258,"[12371348,12407324,11335962,13038942]"
2326,"[12371308,11520046,11407382,11659534]"
23264,"[12371374,11245914,11659646,12360426]"
23282,"[11407224,11461012,11407224,11360680]"
23291,"[11660136,11659030,11245944,11659238]"
23296,"[11360828,11520046,11460738,11659236]"
23301,"[11461004,11148888,11360648,11360828]"
23304,"[11360652,11148902,11659976,12407026]"
23308,"[11659236,11659604,11141330,11659236]"
23314,"[12658182,11460806,11141306,12407414]"
23315,"[12360444,11237196,11659314,11360718]"
23328,"[11360884,11659000,11360894,11658988]"
23336,"[11481078,12406906,11520046,12371342]"
23362,"[11659144,11603772,11145748,11141342]"
23373,"[11360912,11360882,11148888,11141328]"
23374,"[11659914,11148888,11139194,11141346]"
23389,"[11659180,11460738,12407084,11460904]"
23393,"[11141342,11141306,11141306,11141342]"
23411,"[11407194,11659112,11460676,11335962]"
23413,"[11659552,11148888,11141346,11361058]"
23414,"[11481078,11139192,12657338,11659452]"
23419,"[11148440,11148888,12658004,12406976]"
23423,"[11360912,11460968,12407760,12407760]"
23447,"[11139192,11460972,11141330,11148888]"
23452,"[11139192,11407436,11148888,11145664]"
23462,"[11659022,11407476,11360878,11360660]"
2348,"[11659854,11460968,11659794,11659642]"
23489,"[11360884,12322658,11659238,11659582]"
23496,"[11652760,11147292,11141330,11659248]"
23532,"[11660050,11360738,12657338,11660102]"
23544,"[12406878,11659146,11141324,11659116]"
23552,"[12658414,12322660,11659024,11360800]"
23556,"[11659406,11237172,11245914,11141306]"
23560,"[11139192,11460972,11141330,11335962]"
23561,"[11139192,11659646,11148888,11141346]"
23571,"[11139192,11659812,11659088,11407182]"
23600,"[12407084,11460972,11148888,11659180]"
23602,"[11407436,11659046,11407436,11659234]"
23604,"[11659524,11659534,11141306,11460914]"
2361,"[11660190,11141346,11148888,11659146]"
23613,"[11659960,11141346,11461012,11659362]"
23622,"[11360882,11360854,11145684,11461038]"
23625,"[13039496,11245914,11659432,11460910]"
23629,"[12657370,11460972,11148888,11460676]"
2363,"[12657586,11148888,11141346,12657364]"
23640,"[11659972,12407042,11659006,11360860]"
23652,"[11461022,11141330,11360854,11660094]"
23655,"[11360966,11360882,11335962,11480974]"
23658,"[11139192,11148888,11660150,11139192]"
23659,"[11659000,11659000,12436456,11659000]"
23660,"[11141306,11148888,11407476,11148888]"
23678,"[11659314,12371376,11460742,11139192]"
23679,"[11360780,11237172,11141324,11237144]"
2369,"[11139192,11407134,11148888,11148902]"
23697,"[11147312,11147292,12407380,11360884]"
23699,"[11658998,11460972,11659552,11141346]"
2370,"[11660122,11520046,11360680,11659538]"
23707,"[11481078,11360886,11659020,11603770]"
23709,"[11659052,11148888,11141328,11141330]"
23713,"[13202644,11141324,12371370,11659688]"
23718,"[11145600,11145600,11659120,11407134]"
23734,"[11660008,11460854,11360692,11659554]"
23747,"[11360868,11460738,11147290,11360760]"
2375,"[12406942,11659236,11407236,11360694]"
23755,"[11481024,11335966,11481024,11360654]"
23798,"[11659554,11659554,11460972,11659554]"
238,"[11145740,11659616,11659538,11659646]"
23800,"[12407154,11360878,12407148,12407436]"
23805,"[11481060,11659860,11148922,11148888]"
23817,"[11659616,11237172,11360912,11659554]"
23834,"[11659006,12407042,11460972,11659004]"
23840,"[12406878,11659832,11237172,12371306]"
23863,"[11659112,11407194,11145702,11481080]"
23876,"[11659030,11245914,11145600,11659538]"
23879,"[11141324,11148888,11245914,11659178]"
23900,"[11407476,11245914,11460738,11148888]"
23903,"[11407374,11659066,11139192,11659000]"
23909,"[11659234,11461022,11407436,11659000]"
23918,"[11351668,11460676,11407114,11659552]"
2392,"[11714458,11360886,11659862,12396536]"
23922,"[11139192,11461012,11659106,11148888]"
23923,"[11139192,11658988,11144260,11659456]"
23927,"[11139192,11360994,11237196,11360654]"
23931,"[11659736,11245914,11407170,12407654]"
23935,"[11407382,12360440,11714676,11360704]"
2394,"[11480994,11335966,11481020,11659464]"
23954,"[11658984,11659644,11460990,11360718]"
23964,"[11659630,11245914,11659456,11659540]"
23974,"[11659020,11460972,11245914,11148888]"
23975,"[11139192,11360870,11141324,12407042]"
23981,"[11139192,11659158,11460972,12406918]"
23983,"[11237192,11141346,11237174,11460928]"
23985,"[12406888,11237172,11360778,11139194]"
24003,"[11659862,11460972,12407370,11659090]"
24013,"[12407156,11660126,11659934,11148440]"
24016,"[11481086,11245914,11360886,11659544]"
24033,"[11139192,11360696,11361056,12436414]"
24045,"[11481000,11481000,11659666,11361058]"
24046,"[11652758,11407222,11460672,11659024]"
24047,"[11361054,11361054,11360728,11659798]"
24049,"[11659240,11481058,11245914,11145702]"
24050,"[11659060,11407478,11659060,11659060]"
24066,"[11145640,11659304,11150096,11461040]"
24075,"[11139192,11139524,11714462,11520044]"
24079,"[11360672,11237196,11360912,11659646]"
24080,"[11460780,11460968,11659550,12407760]"
24087,"[11659282,11659026,11659148,11658988]"
24113,"[11659966,11148888,11141346,11659548]"
24139,"[12406970,11148888,11245914,11659052]"
2414,"[11659218,11659232,11360928,11481078]"
24144,"[11407168,11148922,11520046,11407224]"
24157,"[11407272,11139560,11141330,11460972]"
24160,"[11461012,11148888,11659936,12407042]"
24161,"[11481024,11360894,11481024,11145624]"
24170,"[11591770,11360878,11659042,11147252]"
24176,"[11659686,11407264,11461012,11148888]"
24197,"[12657370,11659236,11658950,12407014]"
24209,"[11659020,11148888,11659046,11659090]"
2421,"[11139192,11148888,11460952,12436456]"
24219,"[11139192,11360884,11659622,11659980]"
2423,"[11659340,11145624,11407356,11460864]"
24245,"[12322644,11245914,11141324,11237172]"
24265,"[11360780,11245914,11360780,11237172]"
24270,"[11407382,11139192,11407382,11360894]"
24277,"[11139192,11237172,11660128,11660128]"
24285,"[12371378,12360436,11460910,11659646]"
24288,"[11360912,11659236,11360760,11360760]"
24293,"[11659166,12371298,11141346,11659304]"
24295,"[12407014,11603798,11141330,12360422]"
24296,"[11237072,11141346,11658984,11659554]"
24299,"[11361054,11361054,12360398,11361056]"
24308,"[11659034,11145702,11659124,11461038]"
24311,"[11659774,11460972,11148888,11659026]"
24319,"[11659708,11148888,11659232,11659178]"
24325,"[11460926,11460972,11141330,12657334]"
24339,"[11659020,11659000,11148888,11407222]"
24344,"[11141346,11141346,11141346,12360388]"
24363,"[12360434,11659346,11407170,11480992]"
24364,"[11360860,11141330,11245914,11659044]"
24365,"[11659980,11659448,11407264,11659092]"
24376,"[11360722,11460738,11461040,11360728]"
24380,"[12406904,11659532,11658996,11141342]"
24383,"[11659432,11481076,11148888,11141306]"
24386,"[11460972,11407280,11407262,11141324]"
24390,"[11461012,11148888,11520046,11360878]"
24392,"[12407760,12360400,11659538,11460914]"
2440,"[11659644,11658984,11407238,11237196]"
24400,"[11360778,11237172,11658984,11460968]"
24401,"[11659644,11360878,11659644,11659742]"
24415,"[11145600,11145702,11145600,11141308]"
24423,"[12322658,11360878,12322658,12371376]"
24431,"[11659966,11145624,12371286,11360668]"
24432,"[11659732,11245914,12407116,11148888]"
2444,"[11460990,11148888,11360912,11141330]"
24441,"[11237196,11407170,11360928,11145740]"
24454,"[11407264,11659538,11148888,11141346]"
24481,"[11360912,11148888,11145624,11360668]"
24483,"[11659244,11237172,12406966,11141306]"
24484,"[11659048,11659734,11659124,11659048]"
24522,"[11659834,11360738,11141330,11139192]"
24541,"[11407262,11407262,11659066,11407262]"
24560,"[11145740,11335962,11360912,11659236]"
24569,"[13038948,11148888,13039466,12360438]"
24580,"[11360870,11141644,11335962,11360640]"
24592,"[11360884,11360912,11460738,11141324]"
24594,"[11407134,11659118,11145624,11148982]"
2460,"[11659742,11659644,11237172,11141324]"
24604,"[11659046,11360854,11147512,11361056]"
2462,"[11659056,11659582,11659306,11659210]"
24627,"[11659686,12371302,11659582,11658984]"
24637,"[11658984,11245914,11141330,12371306]"
24644,"[11360870,11141324,12407864,11148888]"
24659,"[11659804,11461040,11659232,11659020]"
24678,"[11603798,11603798,11603798,11659004]"
24687,"[11659432,11407272,11660190,12360426]"
24688,"[11481080,11148888,11360912,11659034]"
2469,"[12407156,12407154,12657880,11659120]"
24692,"[12407436,11141324,11407242,12407148]"
24701,"[11145744,11145702,11148888,11659142]"
24711,"[11139192,11659248,11141324,11360916]"
24716,"[11139192,11659426,11658982,11460854]"
2472,"[11659234,11360738,11139524,12371376]"
24720,"[12406870,11148888,11659590,11245914]"
24734,"[11407382,11407382,11460806,11139192]"
24736,"[11461040,11460972,11148888,11659000]"
24757,"[11659794,11460968,11245914,11148888]"
2476,"[11659580,11460968,11659812,11360912]"
24775,"[11360928,11148888,11237172,11245914]"
2478,"[12360400,12406942,11659742,11360728]"
24781,"[12371308,11520046,11460968,11407382]"
24789,"[11407194,11460972,11659026,11360778]"
24797,"[11659292,11245914,11659298,11148888]"
2480,"[11139192,11659798,11360760,11361054]"
24827,"[11139192,11148888,11658992,11360928]"
24837,"[11659524,11659178,11148888,11360728]"
2484,"[11659452,11659554,11460972,11237172]"
2486,"[11237222,11148888,11141342,12360376]"
24879,"[11603770,11335966,11139524,11360684]"
24888,"[11460780,11335962,11245914,11148888]"
24889,"[11659538,11245914,11460972,11659626]"
24892,"[11145626,11148888,11237172,11659734]"
2491,"[12407132,11360882,11659548,11659520]"
2492,"[11659624,11148888,11460972,11141346]"
24923,"[11659034,11141330,11460986,11659456]"
24925,"[11659950,11148888,12406882,11659236]"
24926,"[11659518,11659238,11659624,12322658]"
24929,"[11659624,11659542,11141346,11360882]"
24931,"[11659304,11148888,11360738,11145640]"
24936,"[11147252,11360718,11659178,11139194]"
24943,"[11591770,11141330,11360884,11659118]"
24945,"[11139192,11148888,11360848,11659000]"
24970,"[11139192,11148888,11659734,11237072]"
24975,"[11139192,11141306,11141308,11659332]"
2498,"[11139192,11360738,11360660,11360764]"
24995,"[11139192,11147290,11714576,11407242]"
25006,"[11139192,11148888,11460738,11659646]"
2501,"[12406910,11148888,11407134,11659292]"
25013,"[11659090,11460968,11141346,11407102]"
25017,"[12407304,11148922,12371326,11460854]"
2505,"[11714422,11245914,11659686,11407162]"
25051,"[12407132,11659934,11407478,11141346]"
25060,"[11659070,11245914,11659582,11659590]"
25072,"[11360780,11360780,11659178,11407278]"
25081,"[11139192,11245914,11237172,11148888]"
25085,"[11139192,12371322,11141538,12371326]"
25098,"[11139192,11148888,11237172,11141330]"
2511,"[11139192,11407194,11659646,11659048]"
25138,"[11360894,11141346,11335966,11461040]"
25141,"[12407770,12407436,11659998,11360878]"
25147,"[11659056,12407308,11141306,12371384]"
25154,"[11659236,11141346,11237172,11360928]"
25157,"[11407182,11360928,11407162,11659206]"
25169,"[11659534,11360760,11141346,12657586]"
25174,"[11659186,11660004,11407170,11407102]"
25183,"[11659666,11360988,11659586,11659530]"
25196,"[11658950,11141330,11659520,11360764]"
25202,"[12371376,12360444,11659314,13039514]"
25205,"[11407170,11148888,11461040,11407170]"
25213,"[11659420,11659332,11659604,11659544]"
25224,"[11520044,11139524,11237072,11714462]"
25225,"[11480984,11480984,13202642,11145640]"
2524,"[11360932,11141330,11335966,11714588]"
25240,"[11659632,11659764,11659248,11407098]"
25297,"[11407406,11141346,11659182,11148888]"
25301,"[11461022,11659234,11659244,11407436]"
25302,"[11145726,11237144,11360672,11360928]"
25314,"[11659812,11360882,11147290,11360660]"
25323,"[11139524,11360912,11139524,11335966]"
25331,"[11360704,11360738,11360928,12657692]"
25336,"[11139192,11714428,11148888,11360870]"
25337,"[11659688,11360988,11460968,11360882]"
25352,"[12407770,11148888,11659540,11360780]"
25359,"[11659298,11141324,11141326,11659006]"
25369,"[12371384,12407398,11148984,11148922]"
25374,"[11147290,11360778,11147290,11460972]"
25392,"[11481072,11148888,11141330,11360886]"
25393,"[11360722,11148888,11335962,11141346]"
25398,"[11139192,11407194,11714676,11659472]"
25433,"[11659236,11659236,11659544,11237172]"
25442,"[11659236,11659236,12360394,11141330]"
25465,"[11714680,11407392,11659448,12657742]"
25480,"[11659688,11141324,11460806,11460968]"
25494,"[11659024,11148888,11407224,11141346]"
25495,"[11659234,11659532,11147312,12657500]"
25501,"[11659236,11360728,11141346,11659526]"
25504,"[11460978,11360912,11460972,11335962]"
25513,"[12371376,11659646,11460972,11659716]"
25528,"[11659832,11148888,11360878,11460904]"
25532,"[11481000,11148888,11361044,11659646]"
25544,"[12407020,11147512,11360738,11360778]"
25545,"[11237196,12322658,11659046,11141346]"
25547,"[11139192,11659346,11148922,11145624]"
25550,"[11237196,11237196,11659696,11360738]"
2557,"[11659026,11659282,11659026,11659026]"
2558,"[11360696,11460806,12407042,11245914]"
25590,"[11659716,11659236,11237196,11407262]"
25594,"[11141324,11141330,11141324,11141324]"
2561,"[11659742,11237172,11245914,11660150]"
25635,"[11480992,11360764,11407436,11659340]"
25641,"[11603822,11659590,11659000,11141328]"
25650,"[11659696,11360680,12407116,11407170]"
25656,"[11659168,12396550,11658984,11148888]"
25657,"[11141324,11141330,11141324,11141324]"
25668,"[11659120,11147290,11148888,11237196]"
25671,"[11139192,11148888,11360764,11141346]"
25677,"[11659448,11460972,11335966,11659528]"
25679,"[11659006,11141330,11461042,11659004]"
25714,"[11360694,11659238,11659534,11659764]"
25722,"[11659652,12407654,11361056,11659542]"
2575,"[11659002,11360704,11360722,11360916]"
25754,"[11407374,13039466,11360886,12360388]"
25761,"[12407008,12407006,11407134,11148888]"
25767,"[11659146,11141346,11460738,11659064]"
25768,"[11360934,11360764,12406870,11659646]"
2578,"[11659336,12407528,11145702,13038820]"
25788,"[11659118,11148888,12360424,11360928]"
25797,"[11145762,11148888,11659456,11360932]"
25799,"[11360884,11148888,11141346,11658984]"
25803,"[11603792,11659216,11460696,11237172]"
25810,"[11335964,11659122,11147290,11659240]"
25817,"[11659052,11460738,11245914,11148888]"
25846,"[12407760,11245914,13039690,11141324]"
25854,"[11360722,11460978,11141324,11659860]"
25857,"[11149198,11480980,11148922,11360884]"
25865,"[11659524,11237196,11335962,11460978]"
25875,"[12407380,11141324,13202642,11460738]"
25881,"[11659302,11361050,11360760,11145664]"
25899,"[11480980,11460926,12406906,11659232]"
25904,"[11603796,11603796,11603796,11407236]"
25914,"[11237148,11360770,11659072,11659072]"
25917,"[11659244,11360994,11407194,11659552]"
2592,"[11139192,11460908,11407178,11360956]"
25923,"[11660002,11335962,11407262,11659998]"
2593,"[11360932,11148888,11360932,11141324]"
25930,"[11407114,11148888,11659000,11237172]"
25954,"[11659470,11147290,11461022,11141330]"
25961,"[12371246,11148888,11360912,11245914]"
25968,"[11659988,11245914,11659590,11659734]"
25977,"[11659706,11141306,11460738,11141346]"
25990,"[11659284,11139192,11141320,11714576]"
25998,"[12407370,11148888,11659734,11141346]"
26008,"[11603796,11603796,11520046,11603796]"
2601,"[11407274,11141346,11659554,11460904]"
26026,"[11659050,11141306,11147290,11148888]"
26035,"[11407170,11461022,11407264,11407170]"
26053,"[11659158,11145626,11407262,11407280]"
26070,"[11659780,12407042,11141330,11659034]"
26071,"[11407216,11145624,11147252,11335966]"
26089,"[11361056,11147252,11139192,11360894]"
26092,"[12407356,11360728,11659000,11460738]"
2610,"[11139560,11141306,11145664,11360872]"
26109,"[11237144,11360738,11460738,11360882]"
26125,"[11407162,11141324,11360870,11141320]"
26127,"[11141538,11148888,11145702,11141330]"
26137,"[11139192,11141346,11148888,11407262]"
26143,"[11139192,11714316,11481020,11360738]"
26165,"[11360882,11139192,11141324,12360436]"
26170,"[12657532,12407324,11141346,12407880]"
2618,"[12657334,11460696,12657768,12360376]"
26183,"[11659566,11659548,11360912,11460968]"
26214,"[11714566,12407042,12360452,11148440]"
26218,"[11139192,11360694,11141346,11659432]"
26220,"[11660004,11145640,11659922,11407218]"
26225,"[12360404,11148888,11659624,11660128]"
26227,"[11361044,11659022,11407168,11407224]"
26228,"[11360760,11360760,11659236,11145624]"
26229,"[11360912,11360912,11360912,11360912]"
26248,"[11659142,11145702,11360872,11335966]"
26249,"[11659582,11460968,11460986,11407262]"
26253,"[12657500,11148888,11360704,11141346]"
26271,"[11360642,11660000,11659538,11360738]"
26293,"[11520044,11660120,12360424,11360648]"
26297,"[11407264,11659238,11659538,11460978]"
26298,"[12360406,11148888,11481072,11461014]"
26320,"[11481080,11460988,11481080,11360878]"
26321,"[11245920,11141330,11407224,11360878]"
26333,"[11659422,11659976,11660122,11141346]"
26336,"[11139192,11659000,12371376,11237172]"
26345,"[11139192,11360672,11245914,11460738]"
26367,"[11714428,11148888,11659686,11407182]"
26372,"[11658950,11141306,11658950,11460972]"
26393,"[11660156,12658072,11360776,11660128]"
26404,"[11659236,11407236,11360894,11407194]"
26406,"[11659224,11360966,11147252,11360878]"
26413,"[11351668,11141330,12371376,11141324]"
26444,"[11660136,11407150,11659020,11360776]"
26452,"[11603770,11659708,11659616,11407340]"
26454,"[11659566,11141346,11147512,11659000]"
26459,"[12407792,11659208,12360450,11141306]"
26462,"[11407374,11407134,11360828,11407374]"
26464,"[11659112,11360640,11658996,11141330]"
26481,"[11659432,11141306,11659432,11245914]"
26483,"[11659552,11141320,11407162,11460972]"
26491,"[11714462,11245914,11148888,13038952]"
2650,"[11658996,11407476,11659000,11335962]"
26501,"[12407156,11460738,12407156,11141324]"
26511,"[11659020,11145702,11659646,11659020]"
26512,"[11360728,11660242,11360684,11360780]"
26514,"[11139192,11659042,11148888,11141324]"
26516,"[11139192,11237172,11141346,11148888]"
26519,"[11659590,11148888,11245914,11237172]"
26521,"[11460990,11407150,11360672,11360912]"
26541,"[11659708,11659000,11147512,11245914]"
26543,"[11407102,11147312,11335962,11407382]"
26570,"[11659716,11460968,11659716,11360994]"
26583,"[11660098,11360688,11660080,11245944]"
26591,"[11481078,11141330,11407224,11360738]"
26594,"[11481058,11659240,11145626,11145702]"
26599,"[11659524,11141330,11460968,11659362]"
26606,"[12407154,11360760,11481078,11245914]"
26613,"[11237172,11148888,11237172,11659362]"
26614,"[12406882,11245914,11237196,11360738]"
26616,"[12371306,11245914,12371306,11148888]"
26630,"[11659180,12360430,11659432,11659180]"
26709,"[11139192,12406976,11360728,11141346]"
26711,"[11139192,11658950,11141306,11141644]"
26715,"[11139192,11659052,11659530,11659158]"
26722,"[11714538,13039820,12407726,11460972]"
26734,"[11407114,11139524,11335966,11407262]"
26736,"[11139192,11659422,11460806,11145702]"
26737,"[12371932,12407370,11659092,11407194]"
2674,"[12657628,11591770,12360372,11659110]"
2678,"[11659000,11360894,11659232,11659156]"
26784,"[11148888,11245914,11237172,11460738]"
268,"[11659686,12360444,13039514,11659686]"
26817,"[11659050,11407262,12322654,11659628]"
26819,"[12407132,12360380,11659608,11714462]"
26846,"[11407280,11407262,11460972,11148888]"
26866,"[11139192,11144260,11148888,11141306]"
2687,"[11139192,11407392,11659820,11659104]"
26870,"[11139192,11659534,11407158,11237196]"
26871,"[12407036,11148888,12310302,11460738]"
26874,"[11659232,11360882,11407356,11659548]"
26879,"[11659106,11659590,12371244,11659004]"
26881,"[12406878,11659550,11460738,11148888]"
26885,"[11360886,11139192,11139524,11603770]"
26891,"[12658232,11659808,11659236,11659590]"
26946,"[11659740,11460738,11245914,11360728]"
26947,"[11659862,12371374,11659224,11360966]"
26950,"[11460854,11148888,11659550,11460854]"
26954,"[11407262,11360878,11237196,11360894]"
26957,"[11659990,11659990,11460864,11360758]"
26969,"[11147268,11147268,11461022,11147268]"
2699,"[11360640,11237172,11141346,11147512]"
26993,"[12407002,12360394,11360988,11460766]"
27009,"[11145600,11148888,11237172,11407158]"
2701,"[12658004,11145702,11659000,11148440]"
27013,"[11335962,11148888,11461040,11335962]"
27015,"[11659416,11141308,11237174,12406894]"
27023,"[11660102,11360928,11660102,11660198]"
27029,"[11407436,11148888,11659046,11659244]"
2703,"[11659548,11141354,12407132,11407102]"
27032,"[11659206,11141330,11659206,11361056]"
27033,"[11659710,11460738,11141328,11659432]"
27038,"[11659698,11245914,11460676,11335962]"
27040,"[11658980,11141308,11148854,11658980]"
2705,"[12322668,12407466,11481094,11141346]"
27065,"[11659528,11460972,11460738,11407098]"
2708,"[11145744,11141324,12360380,11659362]"
27083,"[12407318,12407084,11659934,11659034]"
27094,"[11460806,11659406,11145640,11659936]"
27095,"[11139192,11245914,11659046,11360770]"
271,"[11360886,11460854,11407436,12407400]"
2710,"[11659402,11148888,11460854,11141330]"
27105,"[11407102,11147268,11660002,11481054]"
27114,"[11139192,11148888,12407042,11360692]"
27120,"[11658950,11237172,11659732,11460972]"
27122,"[11351668,11407182,11141324,12407030]"
27125,"[11360704,12657500,11360704,11659304]"
27132,"[12371326,11237172,11150096,12371322]"
27153,"[11460676,11335962,12407654,11659698]"
27157,"[11591770,11360912,11147292,12371374]"
27162,"[11460806,12407042,11461012,11360696]"
27169,"[11659336,12407726,13038848,11659646]"
27198,"[11407226,11360738,11145702,11659232]"
27202,"[11139192,11360848,11407194,11141306]"
27210,"[11139192,13038952,11360696,11460806]"
27218,"[11659068,11407272,11659750,11659820]"
27221,"[11360878,11148888,11147268,11360878]"
27225,"[12658242,11360928,11461012,12407678]"
